Timestamp,WS_ms,variable,WindDir_deg,BP_mbar
2026-07-09 07:41:15,,WindDir_deg,69.0,
2026-07-09 07:41:16,,WindDir_deg,53.0,
2026-07-09 07:41:17,,WindDir_deg,75.0,
2026-07-09 07:41:18,,WindDir_deg,25.0,
2026-07-09 07:41:19,,WindDir_deg,84.0,
2026-07-09 07:41:20,,WindDir_deg,84.0,
2026-07-09 07:41:21,,WindDir_deg,50.0,
2026-07-09 07:41:22,,WindDir_deg,55.0,
2026-07-09 07:41:23,,WindDir_deg,57.0,
2026-07-09 07:41:24,,WindDir_deg,43.0,
2026-07-09 07:41:25,,WindDir_deg,49.0,
2026-07-09 07:41:26,,WindDir_deg,62.0,
2026-07-09 07:41:32,,WindDir_deg,36.0,
2026-07-09 07:41:33,,WindDir_deg,18.0,
2026-07-09 07:41:34,,WindDir_deg,38.0,
2026-07-09 07:41:35,,WindDir_deg,59.0,
2026-07-09 07:41:36,,WindDir_deg,92.0,
2026-07-09 07:41:37,,WindDir_deg,90.0,
2026-07-09 07:41:38,,WindDir_deg,86.0,
2026-07-09 07:41:40,,WindDir_deg,92.0,
2026-07-09 07:41:41,,WindDir_deg,74.0,
2026-07-09 07:41:42,,WindDir_deg,70.0,
2026-07-09 07:41:43,,WindDir_deg,84.0,
2026-07-09 07:41:44,,WindDir_deg,92.0,
2026-07-09 07:41:45,,WindDir_deg,73.0,
2026-07-09 07:41:46,,WindDir_deg,85.0,
2026-07-09 07:41:48,,WindDir_deg,83.0,
2026-07-09 07:41:49,,WindDir_deg,64.0,
2026-07-09 07:41:50,,WindDir_deg,1.0,
2026-07-09 07:41:51,,WindDir_deg,28.0,
2026-07-09 07:41:52,,WindDir_deg,6.0,
2026-07-09 07:41:53,,WindDir_deg,56.0,
2026-07-09 07:41:55,,WindDir_deg,79.0,
2026-07-09 07:41:56,,WindDir_deg,66.0,
2026-07-09 07:41:57,,WindDir_deg,52.0,
2026-07-09 07:42:03,,WindDir_deg,77.0,
2026-07-09 07:42:06,,WindDir_deg,85.0,
2026-07-09 07:42:07,,WindDir_deg,94.0,
2026-07-09 07:42:08,,WindDir_deg,69.0,
2026-07-09 07:42:10,,WindDir_deg,87.0,
2026-07-09 07:42:12,,WindDir_deg,13.0,
2026-07-09 07:42:13,,WindDir_deg,36.0,
2026-07-09 07:42:14,,WindDir_deg,50.0,
2026-07-09 07:42:16,,WindDir_deg,50.0,
2026-07-09 07:42:17,,WindDir_deg,89.0,
2026-07-09 07:42:18,,WindDir_deg,60.0,
2026-07-09 07:42:19,,WindDir_deg,68.0,
2026-07-09 07:42:20,,WindDir_deg,65.0,
2026-07-09 07:42:21,,WindDir_deg,61.0,
